type,term_start,term_end,state,district,party,class,address,office,state_rank,bioguide_id,birthdate,gender,first_name,last_name
sen,2019-01-03,2025-01-03,ME,,Independent,1.0,133 Hart Senate Office Building Washington DC 20510,133 Hart Senate Office Building,junior,K000383,1944-03-31,M,Angus,King
rep,2013-01-03,2015-01-03,MI,5.0,Democrat,,327 Cannon HOB; Washington DC 20515-2205,327 Cannon House Office Building,,K000380,1958-08-11,M,Daniel,Kildee
rep,2015-01-06,2017-01-03,MI,5.0,Democrat,,227 Cannon HOB; Washington DC 20515-2205,227 Cannon House Office Building,,K000380,1958-08-11,M,Daniel,Kildee
rep,2017-01-03,2019-01-03,MI,5.0,Democrat,,227 Cannon House Office Building; Washington DC 20515-2205,227 Cannon House Office Building,,K000380,1958-08-11,M,Daniel,Kildee
rep,2019-01-03,2021-01-03,MI,5.0,Democrat,,203 Cannon House Office Building Washington DC 20515-2205,203 Cannon House Office Building,,K000380,1958-08-11,M,Daniel,Kildee
rep,2021-01-03,2023-01-03,MI,5.0,Democrat,,200 Cannon House Office Building Washington DC 20515-2205,200 Cannon House Office Building,,K000380,1958-08-11,M,Daniel,Kildee
rep,2013-01-03,2015-01-03,MO,2.0,Republican,,435 Cannon HOB; Washington DC 20515-2502,435 Cannon House Office Building,,W000812,1962-09-13,F,Ann,Wagner
rep,2015-01-06,2017-01-03,MO,2.0,Republican,,435 Cannon HOB; Washington DC 20515-2502,435 Cannon House Office Building,,W000812,1962-09-13,F,Ann,Wagner
rep,2017-01-03,2019-01-03,MO,2.0,Republican,,435 Cannon House Office Building; Washington DC 20515-2502,435 Cannon House Office Building,,W000812,1962-09-13,F,Ann,Wagner
rep,2019-01-03,2021-01-03,MO,2.0,Republican,,2350 Rayburn House Office Building Washington DC 20515-2502,2350 Rayburn House Office Building,,W000812,1962-09-13,F,Ann,Wagner
rep,2021-01-03,2023-01-03,MO,2.0,Republican,,2350 Rayburn House Office Building Washington DC 20515-2502,2350 Rayburn House Office Building,,W000812,1962-09-13,F,Ann,Wagner
rep,2013-01-03,2015-01-03,MT,0.0,Republican,,206 Cannon HOB; Washington DC 20515-2600,206 Cannon House Office Building,,D000618,1962-08-20,M,Steve,Daines
sen,2015-01-06,2021-01-03,MT,,Republican,2.0,320 Hart Senate Office Building Washington DC 20510,320 Hart Senate Office Building,junior,D000618,1962-08-20,M,Steve,Daines
sen,2021-01-03,2027-01-03,MT,,Republican,2.0,320 Hart Senate Office Building Washington DC 20510,320 Hart Senate Office Building,junior,D000618,1962-08-20,M,Steve,Daines
rep,2013-01-03,2015-01-03,NC,8.0,Republican,,429 Cannon HOB; Washington DC 20515-3308,429 Cannon House Office Building,,H001067,1971-11-04,M,Richard,Hudson
rep,2015-01-06,2017-01-03,NC,8.0,Republican,,429 Cannon HOB; Washington DC 20515-3308,429 Cannon House Office Building,,H001067,1971-11-04,M,Richard,Hudson
rep,2017-01-03,2019-01-03,NC,8.0,Republican,,429 Cannon House Office Building; Washington DC 20515-3308,429 Cannon House Office Building,,H001067,1971-11-04,M,Richard,Hudson
rep,2019-01-03,2021-01-03,NC,8.0,Republican,,2112 Rayburn House Office Building Washington DC 20515-3308,2112 Rayburn House Office Building,,H001067,1971-11-04,M,Richard,Hudson
rep,2021-01-03,2023-01-03,NC,8.0,Republican,,2112 Rayburn House Office Building Washington DC 20515-3308,2112 Rayburn House Office Building,,H001067,1971-11-04,M,Richard,Hudson
rep,2013-01-03,2015-01-03,ND,0.0,Republican,,1032 Longworth HOB; Washington DC 20515-3400,1032 Longworth House Office Building,,C001096,1961-01-21,M,Kevin,Cramer
rep,2015-01-06,2017-01-03,ND,0.0,Republican,,1032 Longworth HOB; Washington DC 20515-3400,1032 Longworth House Office Building,,C001096,1961-01-21,M,Kevin,Cramer
rep,2017-01-03,2019-01-03,ND,0.0,Republican,,1717 Longworth House Office Building; Washington DC 20515-3400,1717 Longworth House Office Building,,C001096,1961-01-21,M,Kevin,Cramer
sen,2019-01-03,2025-01-03,ND,,Republican,1.0,330 Hart Senate Office Building Washington DC 20510,330 Hart Senate Office Building,junior,C001096,1961-01-21,M,Kevin,Cramer
sen,2013-01-03,2019-01-03,NE,,Republican,1.0,454 Russell Senate Office Building Washington DC 20510,454 Russell Senate Office Building,senior,F000463,1951-03-01,F,Deb,Fischer
sen,2019-01-03,2025-01-03,NE,,Republican,1.0,454 Russell Senate Office Building Washington DC 20510,454 Russell Senate Office Building,senior,F000463,1951-03-01,F,Deb,Fischer
rep,2013-01-03,2015-01-03,NH,2.0,Democrat,,137 Cannon HOB; Washington DC 20515-2902,137 Cannon House Office Building,,K000382,1956-09-05,F,Ann,Kuster
rep,2015-01-06,2017-01-03,NH,2.0,Democrat,,137 Cannon HOB; Washington DC 20515-2902,137 Cannon House Office Building,,K000382,1956-09-05,F,Ann,Kuster
rep,2017-01-03,2019-01-03,NH,2.0,Democrat,,137 Cannon House Office Building; Washington DC 20515-2902,137 Cannon House Office Building,,K000382,1956-09-05,F,Ann,Kuster
rep,2019-01-03,2021-01-03,NH,2.0,Democrat,,320 Cannon House Office Building Washington DC 20515-2902,320 Cannon House Office Building,,K000382,1956-09-05,F,Ann,Kuster
rep,2021-01-03,2023-01-03,NH,2.0,Democrat,,320 Cannon House Office Building Washington DC 20515-2902,320 Cannon House Office Building,,K000382,1956-09-05,F,Ann,Kuster
rep,2013-01-03,2015-01-03,NY,6.0,Democrat,,1317 Longworth HOB; Washington DC 20515-3206,1317 Longworth House Office Building,,M001188,1975-10-01,F,Grace,Meng
rep,2015-01-06,2017-01-03,NY,6.0,Democrat,,1317 Longworth HOB; Washington DC 20515-3206,1317 Longworth House Office Building,,M001188,1975-10-01,F,Grace,Meng
rep,2017-01-03,2019-01-03,NY,6.0,Democrat,,1317 Longworth House Office Building; Washington DC 20515-3206,1317 Longworth House Office Building,,M001188,1975-10-01,F,Grace,Meng
rep,2019-01-03,2021-01-03,NY,6.0,Democrat,,2209 Rayburn House Office Building Washington DC 20515-3206,2209 Rayburn House Office Building,,M001188,1975-10-01,F,Grace,Meng
rep,2021-01-03,2023-01-03,NY,6.0,Democrat,,2209 Rayburn House Office Building Washington DC 20515-3206,2209 Rayburn House Office Building,,M001188,1975-10-01,F,Grace,Meng
rep,2013-01-03,2015-01-03,NY,8.0,Democrat,,1339 Longworth HOB; Washington DC 20515-3208,1339 Longworth House Office Building,,J000294,1970-08-04,M,Hakeem,Jeffries
rep,2015-01-06,2017-01-03,NY,8.0,Democrat,,1607 Longworth HOB; Washington DC 20515-3208,1607 Longworth House Office Building,,J000294,1970-08-04,M,Hakeem,Jeffries
rep,2017-01-03,2019-01-03,NY,8.0,Democrat,,1607 Longworth House Office Building; Washington DC 20515-3208,1607 Longworth House Office Building,,J000294,1970-08-04,M,Hakeem,Jeffries
rep,2019-01-03,2021-01-03,NY,8.0,Democrat,,2433 Rayburn House Office Building Washington DC 20515-3208,2433 Rayburn House Office Building,,J000294,1970-08-04,M,Hakeem,Jeffries
rep,2021-01-03,2023-01-03,NY,8.0,Democrat,,2433 Rayburn House Office Building Washington DC 20515-3208,2433 Rayburn House Office Building,,J000294,1970-08-04,M,Hakeem,Jeffries
rep,2013-01-03,2015-01-03,NY,18.0,Democrat,,1529 Longworth HOB; Washington DC 20515-3218,1529 Longworth House Office Building,,M001185,1966-07-30,M,Sean,Maloney
rep,2015-01-06,2017-01-03,NY,18.0,Democrat,,1529 Longworth HOB; Washington DC 20515-3218,1529 Longworth House Office Building,,M001185,1966-07-30,M,Sean,Maloney
rep,2017-01-03,2019-01-03,NY,18.0,Democrat,,1027 Longworth House Office Building; Washington DC 20515-3218,1027 Longworth House Office Building,,M001185,1966-07-30,M,Sean,Maloney
rep,2019-01-03,2021-01-03,NY,18.0,Democrat,,2331 Rayburn House Office Building Washington DC 20515-3218,2331 Rayburn House Office Building,,M001185,1966-07-30,M,Sean,Maloney
rep,2021-01-03,2023-01-03,NY,18.0,Democrat,,464 Cannon House Office Building Washington DC 20515-3218,464 Cannon House Office Building,,M001185,1966-07-30,M,Sean,Maloney
rep,2013-01-03,2015-01-03,OH,2.0,Republican,,1223 Longworth HOB; Washington DC 20515-3502,1223 Longworth House Office Building,,W000815,1958-06-17,M,Brad,Wenstrup
rep,2015-01-06,2017-01-03,OH,2.0,Republican,,1318 Longworth HOB; Washington DC 20515-3502,1318 Longworth House Office Building,,W000815,1958-06-17,M,Brad,Wenstrup
rep,2017-01-03,2019-01-03,OH,2.0,Republican,,2419 Rayburn House Office Building; Washington DC 20515-3502,2419 Rayburn House Office Building,,W000815,1958-06-17,M,Brad,Wenstrup
rep,2019-01-03,2021-01-03,OH,2.0,Republican,,2419 Rayburn House Office Building Washington DC 20515-3502,2419 Rayburn House Office Building,,W000815,1958-06-17,M,Brad,Wenstrup
rep,2021-01-03,2023-01-03,OH,2.0,Republican,,2419 Rayburn House Office Building Washington DC 20515-3502,2419 Rayburn House Office Building,,W000815,1958-06-17,M,Brad,Wenstrup
rep,2013-01-03,2015-01-03,OH,3.0,Democrat,,417 Cannon HOB; Washington DC 20515-3503,417 Cannon House Office Building,,B001281,1950-03-12,F,Joyce,Beatty
rep,2015-01-06,2017-01-03,OH,3.0,Democrat,,133 Cannon HOB; Washington DC 20515-3503,133 Cannon House Office Building,,B001281,1950-03-12,F,Joyce,Beatty
rep,2017-01-03,2019-01-03,OH,3.0,Democrat,,133 Cannon House Office Building; Washington DC 20515-3503,133 Cannon House Office Building,,B001281,1950-03-12,F,Joyce,Beatty
rep,2019-01-03,2021-01-03,OH,3.0,Democrat,,2303 Rayburn House Office Building Washington DC 20515-3503,2303 Rayburn House Office Building,,B001281,1950-03-12,F,Joyce,Beatty
rep,2021-01-03,2023-01-03,OH,3.0,Democrat,,2303 Rayburn House Office Building Washington DC 20515-3503,2303 Rayburn House Office Building,,B001281,1950-03-12,F,Joyce,Beatty
rep,2013-01-03,2015-01-03,OH,14.0,Republican,,1535 Longworth HOB; Washington DC 20515-3514,1535 Longworth House Office Building,,J000295,1957-03-17,M,David,Joyce
rep,2015-01-06,2017-01-03,OH,14.0,Republican,,1124 Longworth HOB; Washington DC 20515-3514,1124 Longworth House Office Building,,J000295,1957-03-17,M,David,Joyce
rep,2017-01-03,2019-01-03,OH,14.0,Republican,,1124 Longworth House Office Building; Washington DC 20515-3514,1124 Longworth House Office Building,,J000295,1957-03-17,M,David,Joyce
rep,2019-01-03,2021-01-03,OH,14.0,Republican,,1124 Longworth House Office Building Washington DC 20515-3514,1124 Longworth House Office Building,,J000295,1957-03-17,M,David,Joyce
rep,2021-01-03,2023-01-03,OH,14.0,Republican,,2065 Rayburn House Office Building Washington DC 20515-3514,2065 Rayburn House Office Building,,J000295,1957-03-17,M,David,Joyce
rep,2013-01-03,2015-01-03,OK,2.0,Republican,,1113 Longworth HOB; Washington DC 20515-3602,1113 Longworth House Office Building,,M001190,1977-07-26,M,Markwayne,Mullin
rep,2015-01-06,2017-01-03,OK,2.0,Republican,,1113 Longworth HOB; Washington DC 20515-3602,1113 Longworth House Office Building,,M001190,1977-07-26,M,Markwayne,Mullin
rep,2017-01-03,2019-01-03,OK,2.0,Republican,,1113 Longworth House Office Building; Washington DC 20515-3602,1113 Longworth House Office Building,,M001190,1977-07-26,M,Markwayne,Mullin
rep,2019-01-03,2021-01-03,OK,2.0,Republican,,2421 Rayburn House Office Building Washington DC 20515-3602,2421 Rayburn House Office Building,,M001190,1977-07-26,M,Markwayne,Mullin
rep,2021-01-03,2023-01-03,OK,2.0,Republican,,2421 Rayburn House Office Building Washington DC 20515-3602,2421 Rayburn House Office Building,,M001190,1977-07-26,M,Markwayne,Mullin
rep,2013-01-03,2015-01-03,PA,4.0,Republican,,126 Cannon HOB; Washington DC 20515-3804,126 Cannon House Office Building,,P000605,1962-05-27,M,Scott,Perry
rep,2015-01-06,2017-01-03,PA,4.0,Republican,,1207 Longworth HOB; Washington DC 20515-3804,1207 Longworth House Office Building,,P000605,1962-05-27,M,Scott,Perry
rep,2017-01-03,2019-01-03,PA,4.0,Republican,,1207 Longworth House Office Building; Washington DC 20515-3804,1207 Longworth House Office Building,,P000605,1962-05-27,M,Scott,Perry
rep,2019-01-03,2021-01-03,PA,10.0,Republican,,1207 Longworth House Office Building Washington DC 20515-3810,1207 Longworth House Office Building,,P000605,1962-05-27,M,Scott,Perry
rep,2021-01-03,2023-01-03,PA,10.0,Republican,,2160 Rayburn House Office Building Washington DC 20515-3810,2160 Rayburn House Office Building,,P000605,1962-05-27,M,Scott,Perry
rep,2013-01-03,2015-01-03,PA,17.0,Democrat,,1419 Longworth HOB; Washington DC 20515-3817,1419 Longworth House Office Building,,C001090,1961-05-01,M,Matthew,Cartwright
rep,2015-01-06,2017-01-03,PA,17.0,Democrat,,1419 Longworth HOB; Washington DC 20515-3817,1419 Longworth House Office Building,,C001090,1961-05-01,M,Matthew,Cartwright
rep,2017-01-03,2019-01-03,PA,17.0,Democrat,,1034 Longworth House Office Building; Washington DC 20515-3817,1034 Longworth House Office Building,,C001090,1961-05-01,M,Matthew,Cartwright
rep,2019-01-03,2021-01-03,PA,8.0,Democrat,,1034 Longworth House Office Building Washington DC 20515-3808,1034 Longworth House Office Building,,C001090,1961-05-01,M,Matthew,Cartwright
rep,2021-01-03,2023-01-03,PA,8.0,Democrat,,2102 Rayburn House Office Building Washington DC 20515-3808,2102 Rayburn House Office Building,,C001090,1961-05-01,M,Matthew,Cartwright
rep,2013-01-03,2015-01-03,SC,7.0,Republican,,325 Cannon HOB; Washington DC 20515-4007,325 Cannon House Office Building,,R000597,1957-08-04,M,Tom,Rice
rep,2015-01-06,2017-01-03,SC,7.0,Republican,,223 Cannon HOB; Washington DC 20515-4007,223 Cannon House Office Building,,R000597,1957-08-04,M,Tom,Rice
rep,2017-01-03,2019-01-03,SC,7.0,Republican,,223 Cannon House Office Building; Washington DC 20515-4007,223 Cannon House Office Building,,R000597,1957-08-04,M,Tom,Rice
rep,2019-01-03,2021-01-03,SC,7.0,Republican,,512 Cannon House Office Building Washington DC 20515-4007,512 Cannon House Office Building,,R000597,1957-08-04,M,Tom,Rice
rep,2021-01-03,2023-01-03,SC,7.0,Republican,,460 Cannon House Office Building Washington DC 20515-4007,460 Cannon House Office Building,,R000597,1957-08-04,M,Tom,Rice
sen,2013-01-03,2019-01-03,TX,,Republican,1.0,404 Russell Senate Office Building Washington DC 20510,404 Russell Senate Office Building,junior,C001098,1970-12-22,M,Ted,Cruz
sen,2019-01-03,2025-01-03,TX,,Republican,1.0,127A Russell Senate Office Building Washington DC 20510,127a Russell Senate Office Building,junior,C001098,1970-12-22,M,Ted,Cruz
rep,2013-01-03,2015-01-03,TX,14.0,Republican,,510 Cannon HOB; Washington DC 20515-4314,510 Cannon House Office Building,,W000814,1953-07-02,M,Randy,Weber
rep,2015-01-06,2017-01-03,TX,14.0,Republican,,510 Cannon HOB; Washington DC 20515-4314,510 Cannon House Office Building,,W000814,1953-07-02,M,Randy,Weber
rep,2017-01-03,2019-01-03,TX,14.0,Republican,,1708 Longworth House Office Building; Washington DC 20515-4314,1708 Longworth House Office Building,,W000814,1953-07-02,M,Randy,Weber
rep,2019-01-03,2021-01-03,TX,14.0,Republican,,107 Cannon House Office Building Washington DC 20515-4314,107 Cannon House Office Building,,W000814,1953-07-02,M,Randy,Weber
rep,2021-01-03,2023-01-03,TX,14.0,Republican,,107 Cannon House Office Building Washington DC 20515-4314,107 Cannon House Office Building,,W000814,1953-07-02,M,Randy,Weber
rep,2013-01-03,2015-01-03,TX,20.0,Democrat,,212 Cannon HOB; Washington DC 20515-4320,212 Cannon House Office Building,,C001091,1974-09-16,M,Joaquin,Castro
rep,2015-01-06,2017-01-03,TX,20.0,Democrat,,212 Cannon HOB; Washington DC 20515-4320,212 Cannon House Office Building,,C001091,1974-09-16,M,Joaquin,Castro
rep,2017-01-03,2019-01-03,TX,20.0,Democrat,,1221 Longworth House Office Building; Washington DC 20515-4320,1221 Longworth House Office Building,,C001091,1974-09-16,M,Joaquin,Castro
rep,2019-01-03,2021-01-03,TX,20.0,Democrat,,2241 Rayburn House Office Building Washington DC 20515-4320,2241 Rayburn House Office Building,,C001091,1974-09-16,M,Joaquin,Castro
rep,2021-01-03,2023-01-03,TX,20.0,Democrat,,2241 Rayburn House Office Building Washington DC 20515-4320,2241 Rayburn House Office Building,,C001091,1974-09-16,M,Joaquin,Castro
rep,2013-01-03,2015-01-03,TX,25.0,Republican,,1122 Longworth HOB; Washington DC 20515-4325,1122 Longworth House Office Building,,W000816,1949-09-13,M,Roger,Williams
rep,2015-01-06,2017-01-03,TX,25.0,Republican,,1323 Longworth HOB; Washington DC 20515-4325,1323 Longworth House Office Building,,W000816,1949-09-13,M,Roger,Williams
rep,2017-01-03,2019-01-03,TX,25.0,Republican,,1323 Longworth House Office Building; Washington DC 20515-4325,1323 Longworth House Office Building,,W000816,1949-09-13,M,Roger,Williams
rep,2019-01-03,2021-01-03,TX,25.0,Republican,,1708 Longworth House Office Building Washington DC 20515-4325,1708 Longworth House Office Building,,W000816,1949-09-13,M,Roger,Williams
rep,2021-01-03,2023-01-03,TX,25.0,Republican,,1708 Longworth House Office Building Washington DC 20515-4325,1708 Longworth House Office Building,,W000816,1949-09-13,M,Roger,Williams
rep,2013-01-03,2015-01-03,TX,33.0,Democrat,,414 Cannon HOB; Washington DC 20515-4333,414 Cannon House Office Building,,V000131,1971-01-03,M,Marc,Veasey
rep,2015-01-06,2017-01-03,TX,33.0,Democrat,,414 Cannon HOB; Washington DC 20515-4333,414 Cannon House Office Building,,V000131,1971-01-03,M,Marc,Veasey
rep,2017-01-03,2019-01-03,TX,33.0,Democrat,,1519 Longworth House Office Building; Washington DC 20515-4333,1519 Longworth House Office Building,,V000131,1971-01-03,M,Marc,Veasey
rep,2019-01-03,2021-01-03,TX,33.0,Democrat,,2348 Rayburn House Office Building Washington DC 20515-4333,2348 Rayburn House Office Building,,V000131,1971-01-03,M,Marc,Veasey
rep,2021-01-03,2023-01-03,TX,33.0,Democrat,,2348 Rayburn House Office Building Washington DC 20515-4333,2348 Rayburn House Office Building,,V000131,1971-01-03,M,Marc,Veasey
rep,2013-01-03,2015-01-03,UT,2.0,Republican,,323 Cannon HOB; Washington DC 20515-4402,323 Cannon House Office Building,,S001192,1960-07-15,M,Chris,Stewart
rep,2015-01-06,2017-01-03,UT,2.0,Republican,,323 Cannon HOB; Washington DC 20515-4402,323 Cannon House Office Building,,S001192,1960-07-15,M,Chris,Stewart
rep,2017-01-03,2019-01-03,UT,2.0,Republican,,323 Cannon House Office Building; Washington DC 20515-4402,323 Cannon House Office Building,,S001192,1960-07-15,M,Chris,Stewart
rep,2019-01-03,2021-01-03,UT,2.0,Republican,,2242 Rayburn House Office Building Washington DC 20515-4402,2242 Rayburn House Office Building,,S001192,1960-07-15,M,Chris,Stewart
rep,2021-01-03,2023-01-03,UT,2.0,Republican,,166 Cannon House Office Building Washington DC 20515-4402,166 Cannon House Office Building,,S001192,1960-07-15,M,Chris,Stewart
sen,2013-01-03,2019-01-03,VA,,Democrat,1.0,231 Russell Senate Office Building Washington DC 20510,231 Russell Senate Office Building,junior,K000384,1958-02-26,M,Timothy,Kaine
sen,2019-01-03,2025-01-03,VA,,Democrat,1.0,231 Russell Senate Office Building Washington DC 20510,231 Russell Senate Office Building,junior,K000384,1958-02-26,M,Timothy,Kaine
rep,2013-01-03,2015-01-03,WA,6.0,Democrat,,1429 Longworth HOB; Washington DC 20515-4706,1429 Longworth House Office Building,,K000381,1974-01-01,M,Derek,Kilmer
rep,2015-01-06,2017-01-03,WA,6.0,Democrat,,1520 Longworth HOB; Washington DC 20515-4706,1520 Longworth House Office Building,,K000381,1974-01-01,M,Derek,Kilmer
rep,2017-01-03,2019-01-03,WA,6.0,Democrat,,1520 Longworth House Office Building; Washington DC 20515-4706,1520 Longworth House Office Building,,K000381,1974-01-01,M,Derek,Kilmer
rep,2019-01-03,2021-01-03,WA,6.0,Democrat,,1410 Longworth House Office Building Washington DC 20515-4706,1410 Longworth House Office Building,,K000381,1974-01-01,M,Derek,Kilmer
rep,2021-01-03,2023-01-03,WA,6.0,Democrat,,2059 Rayburn House Office Building Washington DC 20515-4706,2059 Rayburn House Office Building,,K000381,1974-01-01,M,Derek,Kilmer
rep,2013-01-03,2015-01-03,WI,2.0,Democrat,,313 Cannon HOB; Washington DC 20515-4902,313 Cannon House Office Building,,P000607,1964-08-14,M,Mark,Pocan
rep,2015-01-06,2017-01-03,WI,2.0,Democrat,,313 Cannon HOB; Washington DC 20515-4902,313 Cannon House Office Building,,P000607,1964-08-14,M,Mark,Pocan
rep,2017-01-03,2019-01-03,WI,2.0,Democrat,,1421 Longworth House Office Building; Washington DC 20515-4902,1421 Longworth House Office Building,,P000607,1964-08-14,M,Mark,Pocan
